Code;Date;Hour;Temperature;Humidity;Strata;Month;SU;Period
UF142786;20/02/2017;12:30:00;24.99;88.73;Understory;February;F1;Day
UF142786;20/02/2017;12:30:00;23.16;100.00;Understory;February;F1;Day
CF142786;20/02/2017;13:00:00;27.73;83.67;Canopy;February;F1;Day
CF142786;20/02/2017;13:00:00;31.74;56.62;Canopy;February;F1;Day
UF142786;20/02/2017;13:00:00;25.16;88.05;Understory;February;F1;Day
UF142786;20/02/2017;13:00:00;23.62;100.00;Understory;February;F1;Day
CF142786;20/02/2017;13:30:00;28.02;76.46;Canopy;February;F1;Day
CF142786;20/02/2017;13:30:00;31.03;62.34;Canopy;February;F1;Day
UF142786;20/02/2017;13:30:00;25.99;83.91;Understory;February;F1;Day
UF142786;20/02/2017;13:30:00;23.69;100.00;Understory;February;F1;Day
CF142786;20/02/2017;14:00:00;28.99;66.20;Canopy;February;F1;Day
CF142786;20/02/2017;14:00:00;30.42;66.05;Canopy;February;F1;Day
UF142786;20/02/2017;14:00:00;26.84;83.47;Understory;February;F1;Day
UF142786;20/02/2017;14:00:00;23.86;100.00;Understory;February;F1;Day
CF142786;20/02/2017;14:30:00;29.17;71.81;Canopy;February;F1;Day
CF142786;20/02/2017;14:30:00;31.10;64.28;Canopy;February;F1;Day
UF142786;20/02/2017;14:30:00;27.09;84.92;Understory;February;F1;Day
UF142786;20/02/2017;14:30:00;23.88;100.00;Understory;February;F1;Day
CF142786;20/02/2017;15:00:00;28.54;72.02;Canopy;February;F1;Day
CF142786;20/02/2017;15:00:00;29.34;64.94;Canopy;February;F1;Day
UF142786;20/02/2017;15:00:00;26.55;80.92;Understory;February;F1;Day
UF142786;20/02/2017;15:00:00;24.17;100.00;Understory;February;F1;Day
CF142786;20/02/2017;15:30:00;28.62;65.04;Canopy;February;F1;Day
CF142786;20/02/2017;15:30:00;30.65;59.40;Canopy;February;F1;Day
UF142786;20/02/2017;15:30:00;27.01;77.92;Understory;February;F1;Day
UF142786;20/02/2017;15:30:00;24.10;100.00;Understory;February;F1;Day
CF142786;20/02/2017;16:00:00;29.04;62.58;Canopy;February;F1;Day
CF142786;20/02/2017;16:00:00;30.60;58.79;Canopy;February;F1;Day
UF142786;20/02/2017;16:00:00;26.43;77.02;Understory;February;F1;Day
UF142786;20/02/2017;16:00:00;24.07;100.00;Understory;February;F1;Day
CF142786;20/02/2017;16:30:00;28.27;66.75;Canopy;February;F1;Day
CF142786;20/02/2017;16:30:00;28.47;65.99;Canopy;February;F1;Day
UF142786;20/02/2017;16:30:00;25.84;78.58;Understory;February;F1;Day
UF142786;20/02/2017;16:30:00;22.85;100.00;Understory;February;F1;Day
CF142786;20/02/2017;17:00:00;28.05;62.33;Canopy;February;F1;Day
CF142786;20/02/2017;17:00:00;28.59;64.63;Canopy;February;F1;Day
UF142786;20/02/2017;17:00:00;25.89;76.73;Understory;February;F1;Day
UF142786;20/02/2017;17:00:00;22.51;100.00;Understory;February;F1;Day
CF142786;20/02/2017;17:30:00;27.75;68.57;Canopy;February;F1;Day
CF142786;20/02/2017;17:30:00;28.30;63.97;Canopy;February;F1;Day
UF142786;20/02/2017;17:30:00;25.77;77.78;Understory;February;F1;Day
UF142786;20/02/2017;17:30:00;22.61;100.00;Understory;February;F1;Day
CF142786;20/02/2017;18:00:00;27.60;71.81;Canopy;February;F1;Day
CF142786;20/02/2017;18:00:00;28.07;70.13;Canopy;February;F1;Day
UF142786;20/02/2017;18:00:00;25.74;81.24;Understory;February;F1;Day
UF142786;20/02/2017;18:00:00;22.94;100.00;Understory;February;F1;Day
CF142786;20/02/2017;18:30:00;25.74;84.31;Canopy;February;F1;Night
CF142786;20/02/2017;18:30:00;26.52;81.15;Canopy;February;F1;Night
UF142786;20/02/2017;18:30:00;25.19;87.91;Understory;February;F1;Night
UF142786;20/02/2017;18:30:00;23.30;100.00;Understory;February;F1;Night
CF142786;20/02/2017;19:00:00;24.82;89.66;Canopy;February;F1;Night
CF142786;20/02/2017;19:00:00;24.73;88.17;Canopy;February;F1;Night
UF142786;20/02/2017;19:00:00;24.27;91.74;Understory;February;F1;Night
UF142786;20/02/2017;19:00:00;23.38;100.00;Understory;February;F1;Night
CF142786;20/02/2017;19:30:00;23.93;92.26;Canopy;February;F1;Night
CF142786;20/02/2017;19:30:00;23.86;91.21;Canopy;February;F1;Night
UF142786;20/02/2017;19:30:00;23.74;93.38;Understory;February;F1;Night
UF142786;20/02/2017;19:30:00;23.06;100.00;Understory;February;F1;Night
CF142786;20/02/2017;20:00:00;22.87;90.59;Canopy;February;F1;Night
CF142786;20/02/2017;20:00:00;23.09;94.86;Canopy;February;F1;Night
UF142786;20/02/2017;20:00:00;23.33;95.56;Understory;February;F1;Night
UF142786;20/02/2017;20:00:00;22.35;100.00;Understory;February;F1;Night
CF142786;20/02/2017;20:30:00;22.13;91.55;Canopy;February;F1;Night
CF142786;20/02/2017;20:30:00;22.37;93.65;Canopy;February;F1;Night
UF142786;20/02/2017;20:30:00;22.75;94.40;Understory;February;F1;Night
UF142786;20/02/2017;20:30:00;21.53;100.00;Understory;February;F1;Night
CF142786;20/02/2017;21:00:00;21.51;94.85;Canopy;February;F1;Night
CF142786;20/02/2017;21:00:00;22.11;94.02;Canopy;February;F1;Night
UF142786;20/02/2017;21:00:00;22.27;96.88;Understory;February;F1;Night
UF142786;20/02/2017;21:00:00;21.15;100.00;Understory;February;F1;Night
CF142786;20/02/2017;21:30:00;21.03;95.00;Canopy;February;F1;Night
CF142786;20/02/2017;21:30:00;21.99;89.45;Canopy;February;F1;Night
UF142786;20/02/2017;21:30:00;21.94;96.13;Understory;February;F1;Night
UF142786;20/02/2017;21:30:00;20.84;100.00;Understory;February;F1;Night
CF142786;20/02/2017;22:00:00;20.60;95.36;Canopy;February;F1;Night
CF142786;20/02/2017;22:00:00;21.84;85.56;Canopy;February;F1;Night
UF142786;20/02/2017;22:00:00;21.51;94.93;Understory;February;F1;Night
UF142786;20/02/2017;22:00:00;20.25;100.00;Understory;February;F1;Night
CF142786;20/02/2017;22:30:00;21.22;91.92;Canopy;February;F1;Night
CF142786;20/02/2017;22:30:00;21.27;89.22;Canopy;February;F1;Night
UF142786;20/02/2017;22:30:00;21.29;92.66;Understory;February;F1;Night
UF142786;20/02/2017;22:30:00;20.08;100.00;Understory;February;F1;Night
CF142786;20/02/2017;23:00:00;21.22;96.76;Canopy;February;F1;Night
CF142786;20/02/2017;23:00:00;21.60;93.35;Canopy;February;F1;Night
UF142786;20/02/2017;23:00:00;21.27;95.35;Understory;February;F1;Night
UF142786;20/02/2017;23:00:00;20.46;100.00;Understory;February;F1;Night
CF142786;20/02/2017;23:30:00;21.18;96.04;Canopy;February;F1;Night
CF142786;20/02/2017;23:30:00;21.63;92.23;Canopy;February;F1;Night
UF142786;20/02/2017;23:30:00;21.41;96.34;Understory;February;F1;Night
UF142786;20/02/2017;23:30:00;20.89;100.00;Understory;February;F1;Night
CF142787;21/02/2017;00:00:00;20.98;96.23;Canopy;February;F1;Night
CF142787;21/02/2017;00:00:00;21.56;92.38;Canopy;February;F1;Night
UF142787;21/02/2017;00:00:00;21.22;97.29;Understory;February;F1;Night
UF142787;21/02/2017;00:00:00;20.72;100.00;Understory;February;F1;Night
CF142787;21/02/2017;00:30:00;20.70;97.47;Canopy;February;F1;Night
CF142787;21/02/2017;00:30:00;21.27;94.87;Canopy;February;F1;Night
UF142787;21/02/2017;00:30:00;21.08;97.99;Understory;February;F1;Night
UF142787;21/02/2017;00:30:00;20.46;100.00;Understory;February;F1;Night
CF142787;21/02/2017;01:00:00;20.34;97.79;Canopy;February;F1;Night
CF142787;21/02/2017;01:00:00;21.08;93.06;Canopy;February;F1;Night
UF142787;21/02/2017;01:00:00;20.96;97.46;Understory;February;F1;Night
UF142787;21/02/2017;01:00:00;20.27;100.00;Understory;February;F1;Night
CF142787;21/02/2017;01:30:00;19.89;97.83;Canopy;February;F1;Night
CF142787;21/02/2017;01:30:00;20.94;93.03;Canopy;February;F1;Night
UF142787;21/02/2017;01:30:00;20.67;97.98;Understory;February;F1;Night
UF142787;21/02/2017;01:30:00;19.96;100.00;Understory;February;F1;Night
CF142787;21/02/2017;02:00:00;19.53;98.30;Canopy;February;F1;Night
CF142787;21/02/2017;02:00:00;20.72;91.04;Canopy;February;F1;Night
UF142787;21/02/2017;02:00:00;20.46;97.93;Understory;February;F1;Night
UF142787;21/02/2017;02:00:00;19.60;100.00;Understory;February;F1;Night
CF142787;21/02/2017;02:30:00;18.99;98.03;Canopy;February;F1;Night
CF142787;21/02/2017;02:30:00;20.77;86.36;Canopy;February;F1;Night
UF142787;21/02/2017;02:30:00;20.20;98.12;Understory;February;F1;Night
UF142787;21/02/2017;02:30:00;19.13;100.00;Understory;February;F1;Night
CF142787;21/02/2017;03:00:00;18.37;95.91;Canopy;February;F1;Night
CF142787;21/02/2017;03:00:00;20.91;83.26;Canopy;February;F1;Night
UF142787;21/02/2017;03:00:00;19.75;96.14;Understory;February;F1;Night
UF142787;21/02/2017;03:00:00;18.60;100.00;Understory;February;F1;Night
CF142787;21/02/2017;03:30:00;17.89;96.05;Canopy;February;F1;Night
CF142787;21/02/2017;03:30:00;20.65;81.72;Canopy;February;F1;Night
UF142787;21/02/2017;03:30:00;19.48;96.57;Understory;February;F1;Night
UF142787;21/02/2017;03:30:00;18.13;100.00;Understory;February;F1;Night
CF142787;21/02/2017;04:00:00;17.58;96.95;Canopy;February;F1;Night
CF142787;21/02/2017;04:00:00;20.53;76.97;Canopy;February;F1;Night
UF142787;21/02/2017;04:00:00;19.29;94.42;Understory;February;F1;Night
UF142787;21/02/2017;04:00:00;17.61;100.00;Understory;February;F1;Night
CF142787;21/02/2017;04:30:00;17.30;97.50;Canopy;February;F1;Night
CF142787;21/02/2017;04:30:00;20.51;72.50;Canopy;February;F1;Night
UF142787;21/02/2017;04:30:00;18.94;94.17;Understory;February;F1;Night
UF142787;21/02/2017;04:30:00;17.34;100.00;Understory;February;F1;Night
CF142787;21/02/2017;05:00:00;17.27;97.47;Canopy;February;F1;Night
CF142787;21/02/2017;05:00:00;20.29;74.83;Canopy;February;F1;Night
UF142787;21/02/2017;05:00:00;18.79;94.32;Understory;February;F1;Night
UF142787;21/02/2017;05:00:00;17.39;100.00;Understory;February;F1;Night
CF142787;21/02/2017;05:30:00;17.39;97.63;Canopy;February;F1;Night
CF142787;21/02/2017;05:30:00;20.46;75.12;Canopy;February;F1;Night
UF142787;21/02/2017;05:30:00;18.68;94.89;Understory;February;F1;Night
UF142787;21/02/2017;05:30:00;17.37;100.00;Understory;February;F1;Night
CF142787;21/02/2017;06:00:00;17.51;96.42;Canopy;February;F1;Night
CF142787;21/02/2017;06:00:00;20.94;63.56;Canopy;February;F1;Night
UF142787;21/02/2017;06:00:00;18.34;91.58;Understory;February;F1;Night
UF142787;21/02/2017;06:00:00;17.53;100.00;Understory;February;F1;Night
CF142787;21/02/2017;06:30:00;17.37;96.69;Canopy;February;F1;Night
CF142787;21/02/2017;06:30:00;20.70;72.51;Canopy;February;F1;Night
UF142787;21/02/2017;06:30:00;18.51;89.07;Understory;February;F1;Night
UF142787;21/02/2017;06:30:00;17.30;100.00;Understory;February;F1;Night
CF142787;21/02/2017;07:00:00;17.39;97.57;Canopy;February;F1;Night
CF142787;21/02/2017;07:00:00;20.41;78.74;Canopy;February;F1;Night
UF142787;21/02/2017;07:00:00;18.60;91.67;Understory;February;F1;Night
UF142787;21/02/2017;07:00:00;17.25;100.00;Understory;February;F1;Night
CF142787;21/02/2017;07:30:00;17.39;98.30;Canopy;February;F1;Night
CF142787;21/02/2017;07:30:00;20.13;83.17;Canopy;February;F1;Night
UF142787;21/02/2017;07:30:00;18.72;94.85;Understory;February;F1;Night
UF142787;21/02/2017;07:30:00;17.13;100.00;Understory;February;F1;Night
CF142787;21/02/2017;08:00:00;18.11;98.69;Canopy;February;F1;Day
CF142787;21/02/2017;08:00:00;20.75;85.25;Canopy;February;F1;Day
UF142787;21/02/2017;08:00:00;19.25;94.96;Understory;February;F1;Day
UF142787;21/02/2017;08:00:00;17.46;100.00;Understory;February;F1;Day
CF142787;21/02/2017;08:30:00;19.53;97.37;Canopy;February;F1;Day
CF142787;21/02/2017;08:30:00;21.77;84.32;Canopy;February;F1;Day
UF142787;21/02/2017;08:30:00;19.79;96.02;Understory;February;F1;Day
UF142787;21/02/2017;08:30:00;18.30;100.00;Understory;February;F1;Day
CF142787;21/02/2017;09:00:00;21.20;93.17;Canopy;February;F1;Day
CF142787;21/02/2017;09:00:00;22.54;83.71;Canopy;February;F1;Day
UF142787;21/02/2017;09:00:00;20.27;96.15;Understory;February;F1;Day
UF142787;21/02/2017;09:00:00;18.91;100.00;Understory;February;F1;Day
CF142787;21/02/2017;09:30:00;23.04;84.83;Canopy;February;F1;Day
CF142787;21/02/2017;09:30:00;24.61;76.44;Canopy;February;F1;Day
UF142787;21/02/2017;09:30:00;21.46;92.78;Understory;February;F1;Day
UF142787;21/02/2017;09:30:00;19.67;100.00;Understory;February;F1;Day
CF142787;21/02/2017;10:00:00;25.14;77.94;Canopy;February;F1;Day
CF142787;21/02/2017;10:00:00;25.55;73.65;Canopy;February;F1;Day
UF142787;21/02/2017;10:00:00;22.23;90.92;Understory;February;F1;Day
UF142787;21/02/2017;10:00:00;20.60;100.00;Understory;February;F1;Day
CF142787;21/02/2017;10:30:00;26.33;72.20;Canopy;February;F1;Day
CF142787;21/02/2017;10:30:00;26.74;69.50;Canopy;February;F1;Day
UF142787;21/02/2017;10:30:00;22.85;88.34;Understory;February;F1;Day
UF142787;21/02/2017;10:30:00;21.08;100.00;Understory;February;F1;Day
CF142787;21/02/2017;11:00:00;27.16;68.64;Canopy;February;F1;Day
CF142787;21/02/2017;11:00:00;29.04;60.78;Canopy;February;F1;Day
UF142787;21/02/2017;11:00:00;23.30;89.49;Understory;February;F1;Day
UF142787;21/02/2017;11:00:00;21.49;100.00;Understory;February;F1;Day
CF142787;21/02/2017;11:30:00;27.33;63.96;Canopy;February;F1;Day
CF142787;21/02/2017;11:30:00;28.74;58.64;Canopy;February;F1;Day
UF142787;21/02/2017;11:30:00;23.79;82.92;Understory;February;F1;Day
UF142787;21/02/2017;11:30:00;21.87;100.00;Understory;February;F1;Day
CF142787;21/02/2017;12:00:00;27.55;66.38;Canopy;February;F1;Day
CF142787;21/02/2017;12:00:00;29.07;58.28;Canopy;February;F1;Day
UF142787;21/02/2017;12:00:00;24.00;82.34;Understory;February;F1;Day
UF142787;21/02/2017;12:00:00;22.18;100.00;Understory;February;F1;Day
CF142787;21/02/2017;12:30:00;27.85;62.32;Canopy;February;F1;Day
CF142787;21/02/2017;12:30:00;30.27;59.18;Canopy;February;F1;Day
UF142787;21/02/2017;12:30:00;24.94;80.29;Understory;February;F1;Day
UF142787;21/02/2017;12:30:00;22.59;100.00;Understory;February;F1;Day
CF142787;21/02/2017;13:00:00;28.59;60.21;Canopy;February;F1;Day
CF142787;21/02/2017;13:00:00;30.90;53.82;Canopy;February;F1;Day
UF142787;21/02/2017;13:00:00;25.36;77.18;Understory;February;F1;Day
UF142787;21/02/2017;13:00:00;23.11;100.00;Understory;February;F1;Day
CF142787;21/02/2017;13:30:00;29.52;56.83;Canopy;February;F1;Day
CF142787;21/02/2017;13:30:00;30.09;57.17;Canopy;February;F1;Day
UF142787;21/02/2017;13:30:00;25.70;74.97;Understory;February;F1;Day
UF142787;21/02/2017;13:30:00;23.57;100.00;Understory;February;F1;Day
CF142787;21/02/2017;14:00:00;28.57;60.89;Canopy;February;F1;Day
CF142787;21/02/2017;14:00:00;30.90;56.15;Canopy;February;F1;Day
UF142787;21/02/2017;14:00:00;25.74;75.30;Understory;February;F1;Day
UF142787;21/02/2017;14:00:00;23.35;100.00;Understory;February;F1;Day
CF142787;21/02/2017;14:30:00;30.19;54.58;Canopy;February;F1;Day
CF142787;21/02/2017;14:30:00;29.34;66.29;Canopy;February;F1;Day
UF142787;21/02/2017;14:30:00;25.84;81.34;Understory;February;F1;Day
UF142787;21/02/2017;14:30:00;24.07;100.00;Understory;February;F1;Day
CF142787;21/02/2017;15:00:00;28.07;68.05;Canopy;February;F1;Day
CF142787;21/02/2017;15:00:00;29.74;64.73;Canopy;February;F1;Day
UF142787;21/02/2017;15:00:00;25.84;82.57;Understory;February;F1;Day
UF142787;21/02/2017;15:00:00;24.20;100.00;Understory;February;F1;Day
CF142787;21/02/2017;15:30:00;28.67;67.94;Canopy;February;F1;Day
CF142787;21/02/2017;15:30:00;29.94;66.06;Canopy;February;F1;Day
UF142787;21/02/2017;15:30:00;25.84;81.46;Understory;February;F1;Day
UF142787;21/02/2017;15:30:00;24.85;99.41;Understory;February;F1;Day
CF142787;21/02/2017;16:00:00;27.33;73.52;Canopy;February;F1;Day
CF142787;21/02/2017;16:00:00;27.78;73.22;Canopy;February;F1;Day
UF142787;21/02/2017;16:00:00;25.45;85.18;Understory;February;F1;Day
UF142787;21/02/2017;16:00:00;24.39;99.32;Understory;February;F1;Day
CF142787;21/02/2017;16:30:00;26.50;77.82;Canopy;February;F1;Day
CF142787;21/02/2017;16:30:00;26.67;77.30;Canopy;February;F1;Day
UF142787;21/02/2017;16:30:00;25.11;87.06;Understory;February;F1;Day
UF142787;21/02/2017;16:30:00;24.10;99.37;Understory;February;F1;Day
CF142787;21/02/2017;17:00:00;25.65;82.02;Canopy;February;F1;Day
CF142787;21/02/2017;17:00:00;26.55;80.35;Canopy;February;F1;Day
UF142787;21/02/2017;17:00:00;24.63;89.14;Understory;February;F1;Day
UF142787;21/02/2017;17:00:00;23.79;99.58;Understory;February;F1;Day
CF142787;21/02/2017;17:30:00;25.67;82.51;Canopy;February;F1;Day
CF142787;21/02/2017;17:30:00;25.57;84.56;Canopy;February;F1;Day
UF142787;21/02/2017;17:30:00;24.44;90.75;Understory;February;F1;Day
UF142787;21/02/2017;17:30:00;23.83;98.51;Understory;February;F1;Day
CF142787;21/02/2017;18:00:00;24.24;93.21;Canopy;February;F1;Day
CF142787;21/02/2017;18:00:00;25.60;82.43;Canopy;February;F1;Day
UF142787;21/02/2017;18:00:00;24.15;92.59;Understory;February;F1;Day
UF142787;21/02/2017;18:00:00;23.42;100.00;Understory;February;F1;Day
CF142787;21/02/2017;18:30:00;23.62;93.48;Canopy;February;F1;Night
CF142787;21/02/2017;18:30:00;24.75;87.54;Canopy;February;F1;Night
UF142787;21/02/2017;18:30:00;23.95;93.30;Understory;February;F1;Night
UF142787;21/02/2017;18:30:00;23.18;99.96;Understory;February;F1;Night
CF142787;21/02/2017;19:00:00;22.97;95.68;Canopy;February;F1;Night
CF142787;21/02/2017;19:00:00;23.67;90.07;Canopy;February;F1;Night
UF142787;21/02/2017;19:00:00;23.33;93.55;Understory;February;F1;Night
UF142787;21/02/2017;19:00:00;22.78;100.00;Understory;February;F1;Night
CF142787;21/02/2017;19:30:00;22.73;95.83;Canopy;February;F1;Night
CF142787;21/02/2017;19:30:00;23.23;92.22;Canopy;February;F1;Night
UF142787;21/02/2017;19:30:00;23.02;95.27;Understory;February;F1;Night
UF142787;21/02/2017;19:30:00;22.54;100.00;Understory;February;F1;Night
CF142787;21/02/2017;20:00:00;22.23;96.44;Canopy;February;F1;Night
CF142787;21/02/2017;20:00:00;22.66;93.57;Canopy;February;F1;Night
UF142787;21/02/2017;20:00:00;22.78;95.74;Understory;February;F1;Night
UF142787;21/02/2017;20:00:00;22.18;100.00;Understory;February;F1;Night
CF142787;21/02/2017;20:30:00;21.99;97.15;Canopy;February;F1;Night
CF142787;21/02/2017;20:30:00;22.30;93.69;Canopy;February;F1;Night
UF142787;21/02/2017;20:30:00;22.37;96.06;Understory;February;F1;Night
UF142787;21/02/2017;20:30:00;21.92;100.00;Understory;February;F1;Night
CF142787;21/02/2017;21:00:00;21.44;94.99;Canopy;February;F1;Night
CF142787;21/02/2017;21:00:00;20.72;88.65;Canopy;February;F1;Night
UF142787;21/02/2017;21:00:00;21.25;89.92;Understory;February;F1;Night
UF142787;21/02/2017;21:00:00;21.46;100.00;Understory;February;F1;Night
CF142787;21/02/2017;21:30:00;19.98;95.23;Canopy;February;F1;Night
CF142787;21/02/2017;21:30:00;19.56;94.54;Canopy;February;F1;Night
UF142787;21/02/2017;21:30:00;20.06;95.19;Understory;February;F1;Night
UF142787;21/02/2017;21:30:00;20.08;99.25;Understory;February;F1;Night
CF142787;21/02/2017;22:00:00;20.03;97.66;Canopy;February;F1;Night
CF142787;21/02/2017;22:00:00;20.39;95.15;Canopy;February;F1;Night
UF142787;21/02/2017;22:00:00;20.25;96.51;Understory;February;F1;Night
UF142787;21/02/2017;22:00:00;20.08;100.00;Understory;February;F1;Night
CF142787;21/02/2017;22:30:00;20.41;98.96;Canopy;February;F1;Night
CF142787;21/02/2017;22:30:00;20.03;96.82;Canopy;February;F1;Night
UF142787;21/02/2017;22:30:00;20.27;97.07;Understory;February;F1;Night
UF142787;21/02/2017;22:30:00;20.15;100.00;Understory;February;F1;Night
CF142787;21/02/2017;23:00:00;20.53;99.01;Canopy;February;F1;Night
CF142787;21/02/2017;23:00:00;20.20;98.79;Canopy;February;F1;Night
UF142787;21/02/2017;23:00:00;20.60;98.59;Understory;February;F1;Night
UF142787;21/02/2017;23:00:00;20.37;100.00;Understory;February;F1;Night
CF142787;21/02/2017;23:30:00;20.58;99.00;Canopy;February;F1;Night
CF142787;21/02/2017;23:30:00;20.65;98.47;Canopy;February;F1;Night
UF142787;21/02/2017;23:30:00;20.96;98.48;Understory;February;F1;Night
UF142787;21/02/2017;23:30:00;20.53;100.00;Understory;February;F1;Night
CF142788;22/02/2017;00:00:00;20.56;98.89;Canopy;February;F1;Night
CF142788;22/02/2017;00:00:00;20.84;97.45;Canopy;February;F1;Night
UF142788;22/02/2017;00:00:00;21.06;98.14;Understory;February;F1;Night
UF142788;22/02/2017;00:00:00;20.60;100.00;Understory;February;F1;Night
CF142788;22/02/2017;00:30:00;20.25;98.88;Canopy;February;F1;Night
CF142788;22/02/2017;00:30:00;20.60;96.58;Canopy;February;F1;Night
UF142788;22/02/2017;00:30:00;20.67;97.41;Understory;February;F1;Night
UF142788;22/02/2017;00:30:00;20.41;100.00;Understory;February;F1;Night
CF142788;22/02/2017;01:00:00;19.96;99.04;Canopy;February;F1;Night
CF142788;22/02/2017;01:00:00;20.37;96.78;Canopy;February;F1;Night
UF142788;22/02/2017;01:00:00;20.56;98.11;Understory;February;F1;Night
UF142788;22/02/2017;01:00:00;20.06;100.00;Understory;February;F1;Night
