Code;Data;Hora;Time;Temp;UR;Strata;SU;Period
U42788F1;22/02/2017;08:00:00;22/02/2017;18.01;100;Understory;F1;Day
U42788F1;22/02/2017;08:00:00;22/02/2017;18.72;98.6;Understory;F1;Day
C42788F1;22/02/2017;08:30:00;22/02/2017;18.91;97.23;Canopy;F1;Day
C42788F1;22/02/2017;08:30:00;22/02/2017;20.6;87.45;Canopy;F1;Day
U42788F1;22/02/2017;08:30:00;22/02/2017;18.3;100;Understory;F1;Day
U42788F1;22/02/2017;08:30:00;22/02/2017;19.1;98.03;Understory;F1;Day
C42788F1;22/02/2017;09:00:00;22/02/2017;20.6;90.31;Canopy;F1;Day
C42788F1;22/02/2017;09:00:00;22/02/2017;21.18;85.41;Canopy;F1;Day
U42788F1;22/02/2017;09:00:00;22/02/2017;18.79;100;Understory;F1;Day
U42788F1;22/02/2017;09:00:00;22/02/2017;19.58;96.75;Understory;F1;Day
C42788F1;22/02/2017;09:30:00;22/02/2017;21.89;84.65;Canopy;F1;Day
C42788F1;22/02/2017;09:30:00;22/02/2017;22.25;81.57;Canopy;F1;Day
U42788F1;22/02/2017;09:30:00;22/02/2017;19.27;100;Understory;F1;Day
U42788F1;22/02/2017;09:30:00;22/02/2017;20.34;94.58;Understory;F1;Day
C42789F1;22/02/2017;10:00:00;23/02/2017;22.75;84.65;Canopy;F1;Day
C42789F1;22/02/2017;10:00:00;23/02/2017;23.81;76.72;Canopy;F1;Day
U42789F1;22/02/2017;10:00:00;23/02/2017;20.03;100;Understory;F1;Day
U42789F1;22/02/2017;10:00:00;23/02/2017;21.15;93.13;Understory;F1;Day
C42789F1;22/02/2017;10:30:00;23/02/2017;22.8;85.72;Canopy;F1;Day
C42789F1;22/02/2017;10:30:00;23/02/2017;24.1;77.7;Canopy;F1;Day
U42789F1;22/02/2017;10:30:00;23/02/2017;20.41;100;Understory;F1;Day
U42789F1;22/02/2017;10:30:00;23/02/2017;21.53;92.16;Understory;F1;Day
C42789F1;22/02/2017;11:00:00;23/02/2017;26.82;68.16;Canopy;F1;Day
C42789F1;22/02/2017;11:00:00;23/02/2017;26.72;67.9;Canopy;F1;Day
U42789F1;22/02/2017;11:00:00;23/02/2017;21.37;100;Understory;F1;Day
U42789F1;22/02/2017;11:00:00;23/02/2017;23.3;84.86;Understory;F1;Day
C42789F1;22/02/2017;11:30:00;23/02/2017;26.01;71.75;Canopy;F1;Day
C42789F1;22/02/2017;11:30:00;23/02/2017;27.01;66.74;Canopy;F1;Day
U42789F1;22/02/2017;11:30:00;23/02/2017;22.15;98.3;Understory;F1;Day
U42789F1;22/02/2017;11:30:00;23/02/2017;23.4;84.91;Understory;F1;Day
C42789F1;22/02/2017;12:00:00;23/02/2017;24.87;73.66;Canopy;F1;Day
C42789F1;22/02/2017;12:00:00;23/02/2017;26.52;68.8;Canopy;F1;Day
U42789F1;22/02/2017;12:00:00;23/02/2017;21.92;97.53;Understory;F1;Day
U42789F1;22/02/2017;12:00:00;23/02/2017;23.28;85.28;Understory;F1;Day
C42789F1;22/02/2017;12:30:00;23/02/2017;25.09;73.03;Canopy;F1;Day
C42789F1;22/02/2017;12:30:00;23/02/2017;26.94;68.36;Canopy;F1;Day
U42789F1;22/02/2017;12:30:00;23/02/2017;21.94;95.47;Understory;F1;Day
U42789F1;22/02/2017;12:30:00;23/02/2017;23.52;86.81;Understory;F1;Day
C42789F1;22/02/2017;13:00:00;23/02/2017;25.43;72.71;Canopy;F1;Day
C42789F1;22/02/2017;13:00:00;23/02/2017;26.99;69.28;Canopy;F1;Day
U42789F1;22/02/2017;13:00:00;23/02/2017;22.32;94.82;Understory;F1;Day
U42789F1;22/02/2017;13:00:00;23/02/2017;23.47;88.43;Understory;F1;Day
C42789F1;22/02/2017;13:30:00;23/02/2017;25.7;72.85;Canopy;F1;Day
C42789F1;22/02/2017;13:30:00;23/02/2017;27.09;69.41;Canopy;F1;Day
U42789F1;22/02/2017;13:30:00;23/02/2017;22.49;94.03;Understory;F1;Day
U42789F1;22/02/2017;13:30:00;23/02/2017;23.55;89.27;Understory;F1;Day
C42789F1;22/02/2017;14:00:00;23/02/2017;26.38;71.91;Canopy;F1;Day
C42789F1;22/02/2017;14:00:00;23/02/2017;27.68;68.58;Canopy;F1;Day
U42789F1;22/02/2017;14:00:00;23/02/2017;22.94;93.8;Understory;F1;Day
U42789F1;22/02/2017;14:00:00;23/02/2017;24;85.24;Understory;F1;Day
C42789F1;22/02/2017;14:30:00;23/02/2017;26.79;70.26;Canopy;F1;Day
C42789F1;22/02/2017;14:30:00;23/02/2017;28.3;66.51;Canopy;F1;Day
U42789F1;22/02/2017;14:30:00;23/02/2017;23.09;95.07;Understory;F1;Day
U42789F1;22/02/2017;14:30:00;23/02/2017;24.27;84.55;Understory;F1;Day
C42789F1;22/02/2017;15:00:00;23/02/2017;27.11;70.02;Canopy;F1;Day
C42789F1;22/02/2017;15:00:00;23/02/2017;28.77;63.61;Canopy;F1;Day
U42789F1;22/02/2017;15:00:00;23/02/2017;23.28;95.65;Understory;F1;Day
U42789F1;22/02/2017;15:00:00;23/02/2017;24.44;86.88;Understory;F1;Day
C42789F1;22/02/2017;15:30:00;23/02/2017;27.6;68.57;Canopy;F1;Day
C42789F1;22/02/2017;15:30:00;23/02/2017;29.87;59.94;Canopy;F1;Day
U42789F1;22/02/2017;15:30:00;23/02/2017;23.55;94.44;Understory;F1;Day
U42789F1;22/02/2017;15:30:00;23/02/2017;24.87;85.5;Understory;F1;Day
C42789F1;22/02/2017;16:00:00;23/02/2017;27.38;68.29;Canopy;F1;Day
C42789F1;22/02/2017;16:00:00;23/02/2017;30.17;59.7;Canopy;F1;Day
U42789F1;22/02/2017;16:00:00;23/02/2017;23.71;94.91;Understory;F1;Day
U42789F1;22/02/2017;16:00:00;23/02/2017;24.82;88.66;Understory;F1;Day
C42789F1;22/02/2017;16:30:00;23/02/2017;28.05;62.63;Canopy;F1;Day
C42789F1;22/02/2017;16:30:00;23/02/2017;29.49;58.15;Canopy;F1;Day
U42789F1;22/02/2017;16:30:00;23/02/2017;24.2;93.68;Understory;F1;Day
U42789F1;22/02/2017;16:30:00;23/02/2017;25.11;82.1;Understory;F1;Day
C42789F1;22/02/2017;17:00:00;23/02/2017;27.97;61.57;Canopy;F1;Day
C42789F1;22/02/2017;17:00:00;23/02/2017;27.73;64.09;Canopy;F1;Day
U42789F1;22/02/2017;17:00:00;23/02/2017;23.52;92.59;Understory;F1;Day
U42789F1;22/02/2017;17:00:00;23/02/2017;25.26;79.04;Understory;F1;Day
C42789F1;22/02/2017;17:30:00;23/02/2017;26.84;70.12;Canopy;F1;Day
C42789F1;22/02/2017;17:30:00;23/02/2017;26.72;76.49;Canopy;F1;Day
U42789F1;22/02/2017;17:30:00;23/02/2017;23.3;93.14;Understory;F1;Day
U42789F1;22/02/2017;17:30:00;23/02/2017;24.77;83.02;Understory;F1;Day
C42789F1;22/02/2017;18:00:00;23/02/2017;26.04;74.45;Canopy;F1;Day
C42789F1;22/02/2017;18:00:00;23/02/2017;26.16;81.33;Canopy;F1;Day
U42789F1;22/02/2017;18:00:00;23/02/2017;23.3;94.16;Understory;F1;Day
U42789F1;22/02/2017;18:00:00;23/02/2017;24.58;89.19;Understory;F1;Day
C42789F1;22/02/2017;18:30:00;23/02/2017;25.84;79.97;Canopy;F1;Night
C42789F1;22/02/2017;18:30:00;23/02/2017;25.79;83.87;Canopy;F1;Night
U42789F1;22/02/2017;18:30:00;23/02/2017;23.28;95.87;Understory;F1;Night
U42789F1;22/02/2017;18:30:00;23/02/2017;24.39;90.84;Understory;F1;Night
C42789F1;22/02/2017;19:00:00;23/02/2017;25.31;81.17;Canopy;F1;Night
C42789F1;22/02/2017;19:00:00;23/02/2017;25.19;83.73;Canopy;F1;Night
U42789F1;22/02/2017;19:00:00;23/02/2017;23.14;96.63;Understory;F1;Night
U42789F1;22/02/2017;19:00:00;23/02/2017;24.1;92.28;Understory;F1;Night
C42789F1;22/02/2017;19:30:00;23/02/2017;24.34;86.02;Canopy;F1;Night
C42789F1;22/02/2017;19:30:00;23/02/2017;23.74;89.65;Canopy;F1;Night
U42789F1;22/02/2017;19:30:00;23/02/2017;22.82;97.61;Understory;F1;Night
U42789F1;22/02/2017;19:30:00;23/02/2017;23.52;94.11;Understory;F1;Night
C42789F1;22/02/2017;20:00:00;23/02/2017;23.3;90.47;Canopy;F1;Night
C42789F1;22/02/2017;20:00:00;23/02/2017;22.97;94.02;Canopy;F1;Night
U42789F1;22/02/2017;20:00:00;23/02/2017;22.42;97.79;Understory;F1;Night
U42789F1;22/02/2017;20:00:00;23/02/2017;23.09;95.76;Understory;F1;Night
C42789F1;22/02/2017;20:30:00;23/02/2017;22.59;93.92;Canopy;F1;Night
C42789F1;22/02/2017;20:30:00;23/02/2017;22.32;96.92;Canopy;F1;Night
U42789F1;22/02/2017;20:30:00;23/02/2017;22.06;98.4;Understory;F1;Night
U42789F1;22/02/2017;20:30:00;23/02/2017;22.75;97.48;Understory;F1;Night
C42789F1;22/02/2017;21:00:00;23/02/2017;21.96;94.97;Canopy;F1;Night
C42789F1;22/02/2017;21:00:00;23/02/2017;21.96;97.96;Canopy;F1;Night
U42789F1;22/02/2017;21:00:00;23/02/2017;21.8;98.44;Understory;F1;Night
U42789F1;22/02/2017;21:00:00;23/02/2017;22.49;97.6;Understory;F1;Night
C42789F1;22/02/2017;21:30:00;23/02/2017;21.37;95.61;Canopy;F1;Night
C42789F1;22/02/2017;21:30:00;23/02/2017;21.6;98.7;Canopy;F1;Night
U42789F1;22/02/2017;21:30:00;23/02/2017;21.32;98.08;Understory;F1;Night
U42789F1;22/02/2017;21:30:00;23/02/2017;22.2;98;Understory;F1;Night
C42789F1;22/02/2017;22:00:00;23/02/2017;21.08;96.73;Canopy;F1;Night
C42789F1;22/02/2017;22:00:00;23/02/2017;21.46;99.19;Canopy;F1;Night
U42789F1;22/02/2017;22:00:00;23/02/2017;20.98;98.95;Understory;F1;Night
U42789F1;22/02/2017;22:00:00;23/02/2017;21.94;98.37;Understory;F1;Night
C42789F1;22/02/2017;22:30:00;23/02/2017;20.82;96.92;Canopy;F1;Night
C42789F1;22/02/2017;22:30:00;23/02/2017;21.32;99.3;Canopy;F1;Night
U42789F1;22/02/2017;22:30:00;23/02/2017;20.72;98.99;Understory;F1;Night
U42789F1;22/02/2017;22:30:00;23/02/2017;21.75;98.77;Understory;F1;Night
C42789F1;22/02/2017;23:00:00;23/02/2017;20.7;97.57;Canopy;F1;Night
C42789F1;22/02/2017;23:00:00;23/02/2017;21.22;99.54;Canopy;F1;Night
U42789F1;22/02/2017;23:00:00;23/02/2017;20.56;99.41;Understory;F1;Night
U42789F1;22/02/2017;23:00:00;23/02/2017;21.65;99.03;Understory;F1;Night
C42789F1;22/02/2017;23:30:00;23/02/2017;20.7;97.91;Canopy;F1;Night
C42789F1;22/02/2017;23:30:00;23/02/2017;21.13;99.72;Canopy;F1;Night
U42789F1;22/02/2017;23:30:00;23/02/2017;20.56;99.57;Understory;F1;Night
U42789F1;22/02/2017;23:30:00;23/02/2017;21.53;99.15;Understory;F1;Night
C42789F1;23/02/2017;00:00:00;23/02/2017;20.65;98.24;Canopy;F1;Night
C42789F1;23/02/2017;00:00:00;23/02/2017;21.08;99.84;Canopy;F1;Night
U42789F1;23/02/2017;00:00:00;23/02/2017;20.46;99.75;Understory;F1;Night
U42789F1;23/02/2017;00:00:00;23/02/2017;21.51;99.36;Understory;F1;Night
C42789F1;23/02/2017;00:30:00;23/02/2017;19.18;96.7;Canopy;F1;Night
C42789F1;23/02/2017;00:30:00;23/02/2017;18.7;98.18;Canopy;F1;Night
U42789F1;23/02/2017;00:30:00;23/02/2017;19.34;98.67;Understory;F1;Night
U42789F1;23/02/2017;00:30:00;23/02/2017;19.65;97.71;Understory;F1;Night
C42789F1;23/02/2017;01:00:00;23/02/2017;17.72;99.54;Canopy;F1;Night
C42789F1;23/02/2017;01:00:00;23/02/2017;17.84;100;Canopy;F1;Night
U42789F1;23/02/2017;01:00:00;23/02/2017;18.18;100;Understory;F1;Night
U42789F1;23/02/2017;01:00:00;23/02/2017;18.22;100;Understory;F1;Night
C42789F1;23/02/2017;01:30:00;23/02/2017;17.61;99.79;Canopy;F1;Night
C42789F1;23/02/2017;01:30:00;23/02/2017;17.63;100;Canopy;F1;Night
U42789F1;23/02/2017;01:30:00;23/02/2017;17.92;100;Understory;F1;Night
U42789F1;23/02/2017;01:30:00;23/02/2017;18.25;100;Understory;F1;Night
C42789F1;23/02/2017;02:00:00;23/02/2017;17.06;99.84;Canopy;F1;Night
C42789F1;23/02/2017;02:00:00;23/02/2017;17.34;100;Canopy;F1;Night
U42789F1;23/02/2017;02:00:00;23/02/2017;17.65;100;Understory;F1;Night
U42789F1;23/02/2017;02:00:00;23/02/2017;17.89;100;Understory;F1;Night
C42789F1;23/02/2017;02:30:00;23/02/2017;17.11;100;Canopy;F1;Night
C42789F1;23/02/2017;02:30:00;23/02/2017;17.27;100;Canopy;F1;Night
U42789F1;23/02/2017;02:30:00;23/02/2017;17.44;100;Understory;F1;Night
U42789F1;23/02/2017;02:30:00;23/02/2017;17.89;100;Understory;F1;Night
C42789F1;23/02/2017;03:00:00;23/02/2017;17.03;100;Canopy;F1;Night
C42789F1;23/02/2017;03:00:00;23/02/2017;16.96;100;Canopy;F1;Night
U42789F1;23/02/2017;03:00:00;23/02/2017;17.27;100;Understory;F1;Night
U42789F1;23/02/2017;03:00:00;23/02/2017;17.53;100;Understory;F1;Night
C42789F1;23/02/2017;03:30:00;23/02/2017;16.75;100;Canopy;F1;Night
C42789F1;23/02/2017;03:30:00;23/02/2017;16.58;100;Canopy;F1;Night
U42789F1;23/02/2017;03:30:00;23/02/2017;17.08;100;Understory;F1;Night
U42789F1;23/02/2017;03:30:00;23/02/2017;17.15;100;Understory;F1;Night
C42789F1;23/02/2017;04:00:00;23/02/2017;16.65;100;Canopy;F1;Night
C42789F1;23/02/2017;04:00:00;23/02/2017;16.51;100;Canopy;F1;Night
U42789F1;23/02/2017;04:00:00;23/02/2017;17.13;100;Understory;F1;Night
U42789F1;23/02/2017;04:00:00;23/02/2017;16.89;100;Understory;F1;Night
C42789F1;23/02/2017;04:30:00;23/02/2017;16.51;100;Canopy;F1;Night
C42789F1;23/02/2017;04:30:00;23/02/2017;16.58;100;Canopy;F1;Night
U42789F1;23/02/2017;04:30:00;23/02/2017;16.92;100;Understory;F1;Night
U42789F1;23/02/2017;04:30:00;23/02/2017;17.08;100;Understory;F1;Night
C42789F1;23/02/2017;05:00:00;23/02/2017;16.61;100;Canopy;F1;Night
C42789F1;23/02/2017;05:00:00;23/02/2017;16.75;100;Canopy;F1;Night
U42789F1;23/02/2017;05:00:00;23/02/2017;17.01;100;Understory;F1;Night
U42789F1;23/02/2017;05:00:00;23/02/2017;17.15;100;Understory;F1;Night
C42789F1;23/02/2017;05:30:00;23/02/2017;16.73;100;Canopy;F1;Night
C42789F1;23/02/2017;05:30:00;23/02/2017;16.92;100;Canopy;F1;Night
U42789F1;23/02/2017;05:30:00;23/02/2017;17.15;100;Understory;F1;Night
U42789F1;23/02/2017;05:30:00;23/02/2017;17.3;100;Understory;F1;Night
C42789F1;23/02/2017;06:00:00;23/02/2017;16.7;100;Canopy;F1;Night
C42789F1;23/02/2017;06:00:00;23/02/2017;16.84;100;Canopy;F1;Night
U42789F1;23/02/2017;06:00:00;23/02/2017;17.13;100;Understory;F1;Night
U42789F1;23/02/2017;06:00:00;23/02/2017;17.2;100;Understory;F1;Night
C42789F1;23/02/2017;06:30:00;23/02/2017;16.53;100;Canopy;F1;Night
C42789F1;23/02/2017;06:30:00;23/02/2017;16.75;100;Canopy;F1;Night
U42789F1;23/02/2017;06:30:00;23/02/2017;16.89;100;Understory;F1;Night
U42789F1;23/02/2017;06:30:00;23/02/2017;17.15;100;Understory;F1;Night
C42789F1;23/02/2017;07:00:00;23/02/2017;16.61;100;Canopy;F1;Night
C42789F1;23/02/2017;07:00:00;23/02/2017;16.87;100;Canopy;F1;Night
U42789F1;23/02/2017;07:00:00;23/02/2017;16.94;100;Understory;F1;Night
U42789F1;23/02/2017;07:00:00;23/02/2017;17.11;100;Understory;F1;Night
C42789F1;23/02/2017;07:30:00;23/02/2017;16.61;100;Canopy;F1;Night
C42789F1;23/02/2017;07:30:00;23/02/2017;16.89;100;Canopy;F1;Night
U42789F1;23/02/2017;07:30:00;23/02/2017;16.89;100;Understory;F1;Night
U42789F1;23/02/2017;07:30:00;23/02/2017;16.99;100;Understory;F1;Night
C42789F1;23/02/2017;08:00:00;23/02/2017;17.15;100;Canopy;F1;Day
C42789F1;23/02/2017;08:00:00;23/02/2017;17.96;100;Canopy;F1;Day
U42789F1;23/02/2017;08:00:00;23/02/2017;17.15;100;Understory;F1;Day
U42789F1;23/02/2017;08:00:00;23/02/2017;17.18;100;Understory;F1;Day
C42789F1;23/02/2017;08:30:00;23/02/2017;17.68;100;Canopy;F1;Day
C42789F1;23/02/2017;08:30:00;23/02/2017;18.51;100;Canopy;F1;Day
U42789F1;23/02/2017;08:30:00;23/02/2017;17.7;100;Understory;F1;Day
U42789F1;23/02/2017;08:30:00;23/02/2017;17.63;100;Understory;F1;Day
C42789F1;23/02/2017;09:00:00;23/02/2017;17.77;100;Canopy;F1;Day
C42789F1;23/02/2017;09:00:00;23/02/2017;18.51;100;Canopy;F1;Day
U42789F1;23/02/2017;09:00:00;23/02/2017;17.99;100;Understory;F1;Day
U42789F1;23/02/2017;09:00:00;23/02/2017;17.96;100;Understory;F1;Day
C42789F1;23/02/2017;09:30:00;23/02/2017;18.32;100;Canopy;F1;Day
C42789F1;23/02/2017;09:30:00;23/02/2017;19.01;100;Canopy;F1;Day
U42789F1;23/02/2017;09:30:00;23/02/2017;18.11;100;Understory;F1;Day
U42789F1;23/02/2017;09:30:00;23/02/2017;18.25;100;Understory;F1;Day
C42790F1;23/02/2017;10:00:00;24/02/2017;19.25;100;Canopy;F1;Day
C42790F1;23/02/2017;10:00:00;24/02/2017;20.65;99.38;Canopy;F1;Day
U42790F1;23/02/2017;10:00:00;24/02/2017;18.49;100;Understory;F1;Day
U42790F1;23/02/2017;10:00:00;24/02/2017;18.7;100;Understory;F1;Day
C42790F1;23/02/2017;10:30:00;24/02/2017;20.48;100;Canopy;F1;Day
C42790F1;23/02/2017;10:30:00;24/02/2017;22.18;97.46;Canopy;F1;Day
U42790F1;23/02/2017;10:30:00;24/02/2017;19.01;100;Understory;F1;Day
U42790F1;23/02/2017;10:30:00;24/02/2017;19.18;100;Understory;F1;Day
C42790F1;23/02/2017;11:00:00;24/02/2017;20.6;100;Canopy;F1;Day
C42790F1;23/02/2017;11:00:00;24/02/2017;23.09;96;Canopy;F1;Day
U42790F1;23/02/2017;11:00:00;24/02/2017;19.7;100;Understory;F1;Day
U42790F1;23/02/2017;11:00:00;24/02/2017;20.03;100;Understory;F1;Day
C42790F1;23/02/2017;11:30:00;24/02/2017;20.79;100;Canopy;F1;Day
C42790F1;23/02/2017;11:30:00;24/02/2017;22.82;94.09;Canopy;F1;Day
U42790F1;23/02/2017;11:30:00;24/02/2017;20.01;100;Understory;F1;Day
U42790F1;23/02/2017;11:30:00;24/02/2017;19.51;100;Understory;F1;Day
C42790F1;23/02/2017;12:00:00;24/02/2017;21.13;100;Canopy;F1;Day
C42790F1;23/02/2017;12:00:00;24/02/2017;23.79;92.44;Canopy;F1;Day
U42790F1;23/02/2017;12:00:00;24/02/2017;20.22;100;Understory;F1;Day
U42790F1;23/02/2017;12:00:00;24/02/2017;20.01;100;Understory;F1;Day
C42790F1;23/02/2017;12:30:00;24/02/2017;20.67;98.14;Canopy;F1;Day
C42790F1;23/02/2017;12:30:00;24/02/2017;23.42;83.35;Canopy;F1;Day
U42790F1;23/02/2017;12:30:00;24/02/2017;19.94;100;Understory;F1;Day
U42790F1;23/02/2017;12:30:00;24/02/2017;20.34;100;Understory;F1;Day
C42790F1;23/02/2017;13:00:00;24/02/2017;19.72;98.98;Canopy;F1;Day
C42790F1;23/02/2017;13:00:00;24/02/2017;20.77;90.89;Canopy;F1;Day
U42790F1;23/02/2017;13:00:00;24/02/2017;19.32;100;Understory;F1;Day
U42790F1;23/02/2017;13:00:00;24/02/2017;19.53;100;Understory;F1;Day
C42790F1;23/02/2017;13:30:00;24/02/2017;19.58;99.4;Canopy;F1;Day
C42790F1;23/02/2017;13:30:00;24/02/2017;20.22;94.34;Canopy;F1;Day
U42790F1;23/02/2017;13:30:00;24/02/2017;19.08;100;Understory;F1;Day
U42790F1;23/02/2017;13:30:00;24/02/2017;19.06;100;Understory;F1;Day
C42790F1;23/02/2017;14:00:00;24/02/2017;20.08;99.33;Canopy;F1;Day
C42790F1;23/02/2017;14:00:00;24/02/2017;20.87;88.99;Canopy;F1;Day
U42790F1;23/02/2017;14:00:00;24/02/2017;19.41;100;Understory;F1;Day
U42790F1;23/02/2017;14:00:00;24/02/2017;18.99;100;Understory;F1;Day
C42790F1;23/02/2017;14:30:00;24/02/2017;20.13;98.31;Canopy;F1;Day
C42790F1;23/02/2017;14:30:00;24/02/2017;20.89;93.66;Canopy;F1;Day
U42790F1;23/02/2017;14:30:00;24/02/2017;19.53;100;Understory;F1;Day
U42790F1;23/02/2017;14:30:00;24/02/2017;19.48;100;Understory;F1;Day
C42790F1;23/02/2017;15:00:00;24/02/2017;21.27;92.36;Canopy;F1;Day
C42790F1;23/02/2017;15:00:00;24/02/2017;25.14;79.9;Canopy;F1;Day
U42790F1;23/02/2017;15:00:00;24/02/2017;19.96;100;Understory;F1;Day
U42790F1;23/02/2017;15:00:00;24/02/2017;20.15;100;Understory;F1;Day
C42790F1;23/02/2017;15:30:00;24/02/2017;22.51;80.58;Canopy;F1;Day
C42790F1;23/02/2017;15:30:00;24/02/2017;28.69;66.61;Canopy;F1;Day
U42790F1;23/02/2017;15:30:00;24/02/2017;20.53;100;Understory;F1;Day
U42790F1;23/02/2017;15:30:00;24/02/2017;20.48;100;Understory;F1;Day
C42790F1;23/02/2017;16:00:00;24/02/2017;22.94;78.07;Canopy;F1;Day
C42790F1;23/02/2017;16:00:00;24/02/2017;28.37;56.19;Canopy;F1;Day
U42790F1;23/02/2017;16:00:00;24/02/2017;20.34;100;Understory;F1;Day
U42790F1;23/02/2017;16:00:00;24/02/2017;20.89;100;Understory;F1;Day
C42790F1;23/02/2017;16:30:00;24/02/2017;23.23;74.11;Canopy;F1;Day
C42790F1;23/02/2017;16:30:00;24/02/2017;25.96;64.04;Canopy;F1;Day
U42790F1;23/02/2017;16:30:00;24/02/2017;20.37;100;Understory;F1;Day
U42790F1;23/02/2017;16:30:00;24/02/2017;20.75;100;Understory;F1;Day
C42790F1;23/02/2017;17:00:00;24/02/2017;23.76;74.76;Canopy;F1;Day
C42790F1;23/02/2017;17:00:00;24/02/2017;25.94;63.67;Canopy;F1;Day
U42790F1;23/02/2017;17:00:00;24/02/2017;20.77;100;Understory;F1;Day
U42790F1;23/02/2017;17:00:00;24/02/2017;21.27;100;Understory;F1;Day
C42790F1;23/02/2017;17:30:00;24/02/2017;23.83;72.96;Canopy;F1;Day
C42790F1;23/02/2017;17:30:00;24/02/2017;25.94;63.12;Canopy;F1;Day
U42790F1;23/02/2017;17:30:00;24/02/2017;20.58;100;Understory;F1;Day
U42790F1;23/02/2017;17:30:00;24/02/2017;21.34;100;Understory;F1;Day
C42790F1;23/02/2017;18:00:00;24/02/2017;23.42;80.86;Canopy;F1;Day
C42790F1;23/02/2017;18:00:00;24/02/2017;26.23;64.69;Canopy;F1;Day
U42790F1;23/02/2017;18:00:00;24/02/2017;20.53;100;Understory;F1;Day
U42790F1;23/02/2017;18:00:00;24/02/2017;21.46;100;Understory;F1;Day
C42790F1;23/02/2017;18:30:00;24/02/2017;23.67;74.57;Canopy;F1;Night
C42790F1;23/02/2017;18:30:00;24/02/2017;25.65;66.9;Canopy;F1;Night
U42790F1;23/02/2017;18:30:00;24/02/2017;20.7;100;Understory;F1;Night
U42790F1;23/02/2017;18:30:00;24/02/2017;21.65;100;Understory;F1;Night
C42790F1;23/02/2017;19:00:00;24/02/2017;23.02;80.77;Canopy;F1;Night
C42790F1;23/02/2017;19:00:00;24/02/2017;24.29;78.92;Canopy;F1;Night
U42790F1;23/02/2017;19:00:00;24/02/2017;20.51;100;Understory;F1;Night
U42790F1;23/02/2017;19:00:00;24/02/2017;21.44;100;Understory;F1;Night
C42790F1;23/02/2017;19:30:00;24/02/2017;21.87;89.25;Canopy;F1;Night
C42790F1;23/02/2017;19:30:00;24/02/2017;22.47;85.87;Canopy;F1;Night
U42790F1;23/02/2017;19:30:00;24/02/2017;20.08;100;Understory;F1;Night
U42790F1;23/02/2017;19:30:00;24/02/2017;21.13;100;Understory;F1;Night
C42790F1;23/02/2017;20:00:00;24/02/2017;21.13;91.57;Canopy;F1;Night
C42790F1;23/02/2017;20:00:00;24/02/2017;21.15;89.08;Canopy;F1;Night
U42790F1;23/02/2017;20:00:00;24/02/2017;20.17;100;Understory;F1;Night
U42790F1;23/02/2017;20:00:00;24/02/2017;20.58;100;Understory;F1;Night
C42790F1;23/02/2017;20:30:00;24/02/2017;20.29;93.53;Canopy;F1;Night
C42790F1;23/02/2017;20:30:00;24/02/2017;20.56;90.08;Canopy;F1;Night
U42790F1;23/02/2017;20:30:00;24/02/2017;19.77;100;Understory;F1;Night
U42790F1;23/02/2017;20:30:00;24/02/2017;20.13;100;Understory;F1;Night
C42790F1;23/02/2017;21:00:00;24/02/2017;19.75;95.8;Canopy;F1;Night
C42790F1;23/02/2017;21:00:00;24/02/2017;19.94;96.06;Canopy;F1;Night
U42790F1;23/02/2017;21:00:00;24/02/2017;19.32;100;Understory;F1;Night
U42790F1;23/02/2017;21:00:00;24/02/2017;19.94;100;Understory;F1;Night
C42790F1;23/02/2017;21:30:00;24/02/2017;19.39;96.15;Canopy;F1;Night
C42790F1;23/02/2017;21:30:00;24/02/2017;19.7;96.26;Canopy;F1;Night
U42790F1;23/02/2017;21:30:00;24/02/2017;19.06;100;Understory;F1;Night
U42790F1;23/02/2017;21:30:00;24/02/2017;19.79;100;Understory;F1;Night
C42790F1;23/02/2017;22:00:00;24/02/2017;19.03;97.55;Canopy;F1;Night
C42790F1;23/02/2017;22:00:00;24/02/2017;19.39;96.94;Canopy;F1;Night
U42790F1;23/02/2017;22:00:00;24/02/2017;18.79;100;Understory;F1;Night
U42790F1;23/02/2017;22:00:00;24/02/2017;19.6;100;Understory;F1;Night
C42790F1;23/02/2017;22:30:00;24/02/2017;19.06;98.64;Canopy;F1;Night
C42790F1;23/02/2017;22:30:00;24/02/2017;19.46;98.88;Canopy;F1;Night
U42790F1;23/02/2017;22:30:00;24/02/2017;18.65;100;Understory;F1;Night
U42790F1;23/02/2017;22:30:00;24/02/2017;19.41;100;Understory;F1;Night
C42790F1;23/02/2017;23:00:00;24/02/2017;19.56;99.04;Canopy;F1;Night
C42790F1;23/02/2017;23:00:00;24/02/2017;19.67;99.25;Canopy;F1;Night
U42790F1;23/02/2017;23:00:00;24/02/2017;18.89;100;Understory;F1;Night
U42790F1;23/02/2017;23:00:00;24/02/2017;19.82;100;Understory;F1;Night
C42790F1;23/02/2017;23:30:00;24/02/2017;19.37;98.83;Canopy;F1;Night
C42790F1;23/02/2017;23:30:00;24/02/2017;19.7;99.23;Canopy;F1;Night
U42790F1;23/02/2017;23:30:00;24/02/2017;19.2;100;Understory;F1;Night
U42790F1;23/02/2017;23:30:00;24/02/2017;19.75;100;Understory;F1;Night
C42790F1;24/02/2017;00:00:00;24/02/2017;19.22;99.36;Canopy;F1;Night
C42790F1;24/02/2017;00:00:00;24/02/2017;19.51;99.59;Canopy;F1;Night
